Date,High,Low,Volume
2007-11-16,27.129999,25.10,53044400
2007-11-15,25.75,24.90,27920800
2007-11-14,26.440001,25.00,38183700
2007-11-13,26.24,25.299999,34123300
2007-11-12,26.200001,24.690001,31264200
2007-11-09,26.379999,25.40,45199700
2007-11-08,28.24,25.82,58160600
2007-11-07,29.299999,27.559999,57069800
2007-11-06,31.790001,29.00,63664400
2007-11-05,32.369999,30.35,43520300
2007-11-02,31.209999,29.639999,34090300
2007-11-01,31.10,30.040001,26913300
2007-10-31,31.75,30.50,34762000
2007-10-30,31.639999,30.120001,52417300
2007-10-29,34.080002,31.18,83685800
2007-10-26,33.990002,31.610001,66018100
2007-10-25,31.620001,30.50,38706600
2007-10-24,30.98,30.00,33603100
2007-10-23,30.879999,30.030001,45406200
2007-10-22,30.00,28.799999,27750100
2007-10-19,29.959999,28.85,41933000
2007-10-18,29.60,28.469999,28152200
2007-10-17,29.200001,28.00,75067700
2007-10-16,27.48,26.549999,56275300
2007-10-15,28.40,27.459999,22994100
2007-10-12,28.51,27.65,22130500
2007-10-11,28.68,27.50,25298300
2007-10-10,28.700001,27.90,14847100
2007-10-09,28.76,27.940001,19539500
2007-10-08,28.17,27.75,15060700
2007-10-05,28.16,27.75,28389600
2007-10-04,27.290001,26.90,19203600
2007-10-03,27.379999,26.82,18052500
2007-10-02,27.24,26.620001,15133400
2007-10-01,27.10,26.73,16938700
2007-09-28,26.889999,26.200001,22155600
2007-09-27,26.950001,26.17,21365200
2007-09-26,27.07,26.50,18692400
2007-09-25,26.65,25.629999,33721300
2007-09-24,26.40,25.51,27597800
2007-09-21,26.209999,25.290001,53074900
2007-09-20,25.610001,25.16,17312000
2007-09-19,25.370001,24.809999,25867900
2007-09-18,25.209999,24.530001,28121000
2007-09-17,25.10,24.379999,20594000
2007-09-14,25.00,23.65,28868600
2007-09-13,23.959999,23.60,10309000
2007-09-12,23.940001,23.530001,16553700
2007-09-11,23.84,23.309999,17207500
2007-09-10,23.85,23.10,15246000
2007-09-07,24.049999,23.60,12591900
2007-09-06,24.32,23.620001,13922100
2007-09-05,24.40,23.91,23071000
2007-09-04,24.50,23.200001,43598600
2007-08-31,22.83,22.51,13052500
2007-08-30,22.91,22.379999,18172500
2007-08-29,22.690001,22.27,24599900
2007-08-28,23.10,22.50,18030600
2007-08-27,23.76,23.01,16523800
2007-08-24,23.73,23.030001,11191100
2007-08-23,23.360001,22.950001,15603000
2007-08-22,23.52,23.18,18763700
2007-08-21,23.48,22.91,25962900
2007-08-20,23.74,23.18,13338900
2007-08-17,23.629999,22.76,19528200
2007-08-16,23.15,22.50,29652200
2007-08-15,24.00,23.25,18767700
2007-08-14,24.700001,23.690001,18707100
2007-08-13,24.74,24.01,21317600
2007-08-10,24.219999,23.52,22939800
2007-08-09,24.450001,23.51,24052500
2007-08-08,23.870001,23.43,17198000
2007-08-07,23.700001,22.690001,20075300
2007-08-06,23.15,22.440001,28948000
2007-08-03,23.389999,22.870001,19702100
2007-08-02,23.700001,22.65,21098900
2007-08-01,23.40,22.85,22030400
2007-07-31,23.93,23.24,21575800
2007-07-30,23.879999,23.379999,20976600
2007-07-27,24.49,23.469999,35783800
2007-07-26,24.49,23.620001,33373300
2007-07-25,25.32,24.59,21882400
2007-07-24,25.34,24.73,28981000
2007-07-23,25.459999,24.98,26631500
2007-07-20,25.889999,25.200001,38056100
2007-07-19,26.34,25.92,29537900
2007-07-18,26.719999,26.02,65125900
2007-07-17,27.799999,26.700001,53656100
2007-07-16,26.74,26.129999,30804500
2007-07-13,26.969999,26.50,18522700
2007-07-12,26.969999,26.34,20082300
2007-07-11,27.049999,26.549999,21970700
2007-07-10,27.57,26.959999,24635500
2007-07-09,27.33,26.82,17515800
2007-07-06,27.139999,26.93,12284500
2007-07-05,27.139999,26.90,16071900
2007-07-03,27.25,26.90,11643400
2007-07-02,27.27,26.76,21011000
2007-06-29,27.379999,26.93,13842500
2007-06-28,27.49,27.120001,17124500
2007-06-27,27.66,27.40,13997000
2007-06-26,28.18,27.360001,25324000
2007-06-25,27.77,27.34,21232200
2007-06-22,27.790001,27.309999,33796900
2007-06-21,27.940001,27.549999,17885800
2007-06-20,28.17,27.66,33496400
2007-06-19,29.40,27.540001,65967500
2007-06-18,28.34,27.50,70919400
2007-06-15,27.52,27.190001,23816900
2007-06-14,27.639999,27.15,18919400
2007-06-13,27.41,26.610001,31210700
2007-06-12,27.66,26.98,22203600
2007-06-11,27.52,27.15,14856500
2007-06-08,27.450001,26.959999,18618500
2007-06-07,27.73,26.98,34232300
2007-06-06,28.110001,27.299999,33508200
2007-06-05,28.59,28.10,20494800
2007-06-04,28.780001,28.40,13428800
2007-06-01,29.129999,28.610001,12398800
2007-05-31,28.85,28.49,15859100
2007-05-30,28.379999,28.00,16046800
2007-05-29,28.73,28.200001,13981500
2007-05-25,28.73,28.34,10334600
2007-05-24,28.879999,28.25,19122900
2007-05-23,29.370001,28.530001,27964400
2007-05-22,29.35,28.780001,19131300
2007-05-21,29.860001,29.32,18955900
2007-05-18,29.799999,28.780001,35487200
2007-05-17,29.129999,28.49,23535000
2007-05-16,29.370001,28.25,32944800
2007-05-15,29.42,28.75,22226800
2007-05-14,30.00,29.08,20895900
2007-05-11,30.08,29.530001,13838800
2007-05-10,30.690001,29.610001,26570200
2007-05-09,30.440001,29.950001,23533100
2007-05-08,31.10,30.209999,28018200
2007-05-07,30.98,29.860001,41243900
2007-05-04,33.610001,29.58,245611400
2007-05-03,28.50,28.01,20119500
2007-05-02,28.26,27.719999,16911800
2007-05-01,28.35,27.530001,18310900
2007-04-30,28.50,28.00,17596300
2007-04-27,28.860001,28.17,21097000
2007-04-26,28.65,27.73,32331000
2007-04-25,28.27,27.68,35568600
2007-04-24,28.26,27.690001,25964000
2007-04-23,28.139999,27.370001,27262400
2007-04-20,27.860001,27.370001,39123300
2007-04-19,28.23,27.459999,45664700
2007-04-18,28.90,27.889999,127875300
2007-04-17,32.139999,31.709999,43223800
2007-04-16,31.790001,31.24,14359100
2007-04-13,31.50,30.959999,12006300
2007-04-12,31.42,31.10,13904800
2007-04-11,31.73,30.90,16141100
2007-04-10,32.02,31.60,12797600
2007-04-09,32.240002,31.60,12408000
2007-04-05,32.09,31.719999,13878100
2007-04-04,31.870001,31.48,7836200
2007-04-03,32.00,31.41,12324600
2007-04-02,31.40,30.93,8668800
2007-03-30,31.60,31.02,9425000
2007-03-29,31.73,30.83,13815000
2007-03-28,31.700001,31.25,13162500
2007-03-27,31.66,31.24,9403100
2007-03-26,31.74,31.24,12907000
2007-03-23,31.700001,31.16,12727900
2007-03-22,31.440001,30.85,12989800
2007-03-21,31.389999,30.209999,26667300
2007-03-20,30.35,29.940001,12203800
2007-03-19,30.190001,29.92,9983800
2007-03-16,30.110001,29.719999,19799300
2007-03-15,30.07,29.780001,15440900
2007-03-14,30.040001,29.26,23604900
2007-03-13,30.24,29.42,18263800
2007-03-12,30.110001,29.290001,35991600
2007-03-09,30.15,28.790001,72749900
2007-03-08,31.040001,30.58,13715100
2007-03-07,31.030001,30.33,16014300
2007-03-06,31.059999,30.52,33472600
2007-03-05,31.90,30.139999,21469000
2007-03-02,30.889999,30.280001,18136600
2007-03-01,31.23,30.00,24012900
2007-02-28,31.469999,30.09,30487800
2007-02-27,31.639999,30.24,31505200
2007-02-26,32.84,30.85,28295200
2007-02-23,32.18,31.41,21533500
2007-02-22,32.080002,31.32,15485100
2007-02-21,31.77,31.219999,27999200
2007-02-20,32.209999,31.389999,20026500
2007-02-16,32.00,31.00,36774800
2007-02-15,31.65,30.690001,28160300
2007-02-14,30.860001,29.639999,30821100
2007-02-13,29.68,29.26,12802300
2007-02-12,29.77,29.049999,18316200
2007-02-09,30.16,29.51,18172200
2007-02-08,30.24,29.73,15561700
2007-02-07,30.15,29.120001,29162600
2007-02-06,29.559999,28.60,24506800
2007-02-05,28.799999,28.360001,11163300
2007-02-02,28.92,28.450001,16483100
2007-02-01,28.709999,28.15,17905200
2007-01-31,28.48,27.82,14100300
2007-01-30,28.389999,27.610001,13576600
2007-01-29,28.209999,27.73,16859000
2007-01-26,28.52,27.959999,21334800
2007-01-25,29.049999,28.129999,28356200
2007-01-24,29.200001,28.219999,81017500
2007-01-23,27.540001,26.879999,43728100
2007-01-22,27.90,27.18,23199800
2007-01-19,28.34,27.549999,24757700
2007-01-18,28.99,27.82,23869400
2007-01-17,29.40,28.809999,17796100
2007-01-16,29.879999,28.790001,24448400
2007-01-12,29.50,28.49,20971100
2007-01-11,29.370001,28.700001,28457500
2007-01-10,28.92,27.440001,40240000
2007-01-09,28.049999,27.41,25621500
2007-01-08,28.040001,27.43,25713700
2007-01-05,27.870001,26.66,64264600
2007-01-04,26.92,25.52,32512200
2007-01-03,26.26,25.26,26352700
2006-12-29,25.82,25.33,16297800
2006-12-28,25.719999,25.299999,11908400
2006-12-27,25.879999,25.450001,12421800
2006-12-26,25.610001,25.34,8400500
2006-12-22,25.879999,25.450001,14666100
2006-12-21,25.75,25.129999,27050600
2006-12-20,26.309999,25.540001,24905600
2006-12-19,26.50,25.91,18973800
2006-12-18,26.969999,26.07,19431200
2006-12-15,27.219999,26.76,27227300
2006-12-14,26.969999,26.50,14400300
2006-12-13,27.23,26.51,20428600
2006-12-12,27.379999,26.60,31971600
2006-12-11,26.700001,26.120001,12916900
2006-12-08,26.780001,26.27,19262200
2006-12-07,27.16,26.60,22407000
2006-12-06,27.450001,26.60,35202800
2006-12-05,27.610001,26.860001,27118200
2006-12-04,27.299999,26.49,28012700
2006-12-01,27.25,26.00,20055800
2006-11-30,27.15,26.73,14916300
2006-11-29,27.40,26.709999,19375100
2006-11-28,27.24,26.85,14940800
2006-11-27,28.50,27.17,19922300
2006-11-24,28.49,27.700001,9384400
2006-11-22,28.559999,27.290001,32055800
2006-11-21,27.34,26.50,21138300
2006-11-20,27.040001,26.629999,20272000
2006-11-17,27.049999,26.629999,17955200
2006-11-16,27.33,26.200001,38508500
2006-11-15,27.50,27.030001,22112700
2006-11-14,27.50,27.110001,20145700
2006-11-13,27.620001,27.15,16876500
2006-11-10,27.50,27.030001,21366600
2006-11-09,27.65,26.959999,27428600
2006-11-08,27.25,26.309999,23384800
2006-11-07,27.15,26.58,28442700
2006-11-06,26.700001,26.10,22563600
2006-11-03,26.700001,26.040001,15313800
2006-11-02,26.60,25.77,34824500
2006-11-01,26.620001,25.82,26300200
2006-10-31,26.700001,26.10,33492800
2006-10-30,26.40,25.66,35295800
2006-10-27,25.60,24.90,29647200
2006-10-26,25.33,24.360001,38435800
2006-10-25,24.639999,23.690001,40110600
2006-10-24,23.639999,23.15,31704000
2006-10-23,23.50,23.10,26301200
2006-10-20,23.27,22.65,49795600
2006-10-19,23.59,23.00,42280400
2006-10-18,24.75,22.879999,111660900
2006-10-17,24.35,23.68,67417200
2006-10-16,24.52,23.75,36496400
2006-10-13,24.50,23.57,51338900
2006-10-12,24.379999,24.10,25824500
2006-10-11,24.639999,23.799999,39356300
2006-10-10,25.030001,24.32,30371900
2006-10-09,25.719999,25.00,15729500
2006-10-06,25.50,25.01,20847000
2006-10-05,25.25,24.879999,17634000
2006-10-04,25.26,24.74,21717900
2006-10-03,25.00,24.700001,21148300
2006-10-02,25.459999,24.75,19641300
2006-09-29,25.59,25.24,18982600
2006-09-28,25.50,24.84,35331200
2006-09-27,25.01,24.60,29835900
2006-09-26,25.48,24.809999,34950100
2006-09-25,25.870001,25.200001,19992400
2006-09-22,25.690001,25.18,20667400
2006-09-21,25.950001,25.209999,28584500
2006-09-20,26.09,25.379999,55636600
2006-09-19,29.129999,25.10,127718600
2006-09-18,29.389999,28.58,15685000
2006-09-15,29.57,29.219999,19550300
2006-09-14,29.24,28.889999,9565500
2006-09-13,29.370001,28.799999,15248400
2006-09-12,29.219999,28.459999,10005000
2006-09-11,28.73,27.67,12936000
2006-09-08,28.32,27.969999,9781800
2006-09-07,28.51,27.82,18434400
2006-09-06,29.01,28.49,12800600
2006-09-05,29.48,28.950001,11425600
2006-09-01,29.530001,28.91,11573600
2006-08-31,29.02,28.59,8879300
2006-08-30,29.139999,28.709999,13119300
2006-08-29,29.01,28.51,9888800
2006-08-28,29.25,28.700001,10404700
2006-08-25,29.280001,28.74,6203800
2006-08-24,29.129999,28.700001,8983600
2006-08-23,29.469999,28.68,8837400
2006-08-22,29.65,28.799999,10891800
2006-08-21,29.52,28.83,11575200
2006-08-18,29.969999,28.77,19611300
2006-08-17,29.32,28.34,17251600
2006-08-16,28.459999,27.969999,12589400
2006-08-15,28.200001,27.48,15298500
2006-08-14,27.799999,27.00,10640100
2006-08-11,27.719999,27.40,9252200
2006-08-10,27.799999,26.85,12597900
2006-08-09,27.85,27.00,14736100
2006-08-08,27.700001,26.629999,19332800
2006-08-07,27.110001,26.58,12847200
2006-08-04,27.58,26.83,11607900
2006-08-03,27.049999,26.40,15468500
2006-08-02,27.10,26.450001,18116200
2006-08-01,27.120001,26.74,18613100
2006-07-31,27.549999,26.99,16492600
2006-07-28,27.50,26.33,21584800
2006-07-27,27.50,26.639999,25153000
2006-07-26,27.51,26.57,20073800
2006-07-25,27.190001,26.57,21388800
2006-07-24,27.23,25.889999,42631300
2006-07-21,26.059999,24.91,36187100
2006-07-20,26.209999,24.91,54659700
2006-07-19,26.700001,25.040001,204339000
2006-07-18,32.259998,31.25,39767700
2006-07-17,32.400002,31.690001,16369600
2006-07-14,32.48,31.85,12484700
2006-07-13,33.16,32.07,19463500
2006-07-12,33.740002,32.990002,18708400
2006-07-11,33.349998,32.32,11285900
2006-07-10,33.139999,32.73,15317600
2006-07-07,33.049999,32.369999,12372500
2006-07-06,33.220001,32.700001,13801500
2006-07-05,32.990002,32.330002,13453900
2006-07-03,33.439999,32.900002,8067100
2006-06-30,33.119999,32.540001,22566600
2006-06-29,33.00,32.200001,15745900
2006-06-28,32.169998,31.700001,14032800
2006-06-27,32.220001,31.32,16589400
2006-06-26,31.700001,31.16,11457000
2006-06-23,31.76,30.82,17378500
2006-06-22,31.16,30.440001,11500300
2006-06-21,31.540001,30.65,18252900
2006-06-20,30.65,30.10,12613200
2006-06-19,30.75,30.059999,12236700
2006-06-16,30.860001,30.15,12951700
2006-06-15,30.959999,29.719999,22375000
2006-06-14,30.00,29.25,19257500
2006-06-13,30.200001,29.51,16435700
2006-06-12,30.65,29.66,14344600
2006-06-09,30.799999,30.23,10044700
2006-06-08,30.99,29.83,20538600
2006-06-07,31.25,30.360001,17470100
2006-06-06,30.969999,30.35,15615600
2006-06-05,31.43,30.790001,17188500
2006-06-02,32.189999,31.299999,16470900
2006-06-01,32.00,31.49,16652400
2006-05-31,32.32,31.110001,21306700
2006-05-30,32.889999,31.790001,16247600
2006-05-26,33.02,32.349998,13842600
2006-05-25,33.50,32.50,34732700
2006-05-24,32.02,30.709999,27286300
2006-05-23,31.629999,30.76,28583400
2006-05-22,30.98,29.889999,35089300
2006-05-19,29.75,28.60,33121900
2006-05-18,30.360001,28.93,38254000
2006-05-17,31.26,30.040001,39847500
2006-05-16,31.219999,30.629999,15333700
2006-05-15,31.25,30.60,13350700
2006-05-12,31.18,30.379999,16745600
2006-05-11,32.169998,30.870001,24277000
2006-05-10,32.560001,32.00,13797500
2006-05-09,34.00,32.349998,13396400
2006-05-08,33.43,32.630001,18188200
2006-05-05,32.75,32.220001,14689200
2006-05-04,32.560001,32.080002,10402300
2006-05-03,33.00,31.75,23292600
2006-05-02,32.91,31.719999,16276000
2006-05-01,33.099998,31.860001,19752200
2006-04-28,33.450001,32.779999,13283500
2006-04-27,33.50,32.400002,19635700
2006-04-26,33.09,32.099998,24426400
2006-04-25,33.060001,31.879999,22363200
2006-04-24,33.450001,32.900002,15441600
2006-04-21,34.09,32.700001,25215000
2006-04-20,33.700001,32.93,23403900
2006-04-19,33.98,32.759998,77253600
2006-04-18,31.379999,30.530001,38604500
2006-04-17,31.790001,30.66,18239900
2006-04-13,31.40,30.85,15609800
2006-04-12,31.50,30.889999,14926900
2006-04-11,32.599998,31.15,22105600
2006-04-10,32.630001,32.119999,9618000
2006-04-07,32.970001,32.209999,12980200
2006-04-06,33.139999,32.110001,21572600
2006-04-05,32.50,31.959999,11982500
2006-04-04,32.25,31.66,16232700
2006-04-03,32.529999,31.790001,14887900
2006-03-31,32.630001,32.009998,12677300
2006-03-30,32.830002,32.09,14314000
2006-03-29,32.91,32.139999,25508200
2006-03-28,32.50,31.41,25981500
2006-03-27,32.080002,31.299999,14858500
2006-03-24,32.310001,31.530001,17816500
2006-03-23,31.950001,31.48,33834000
2006-03-22,30.91,30.309999,23147400
2006-03-21,30.780001,30.02,18876400
2006-03-20,30.93,30.200001,21455200
2006-03-17,30.360001,29.83,23629700
2006-03-16,30.879999,30.10,17108000
2006-03-15,31.280001,30.469999,20758000
2006-03-14,31.00,30.10,19294700
2006-03-13,30.969999,30.120001,18437700
2006-03-10,31.10,29.75,28991400
2006-03-09,31.32,30.25,18277000
2006-03-08,31.549999,30.82,20910200
2006-03-07,32.200001,31.309999,23365100
2006-03-06,31.940001,31.450001,17211200
2006-03-03,32.07,31.379999,23196000
2006-03-02,32.110001,31.58,23487300
2006-03-01,32.419998,31.719999,18466100
2006-02-28,32.98,31.34,39926200
2006-02-27,33.209999,32.57,11821900
2006-02-24,33.34,32.919998,10136400
2006-02-23,33.66,32.880001,14947600
2006-02-22,33.34,32.400002,18433500
2006-02-21,33.07,32.380001,14328100
2006-02-17,33.139999,32.709999,12620200
2006-02-16,33.400002,32.599998,19500100
2006-02-15,33.330002,32.549999,19542100
2006-02-14,32.830002,32.049999,26198600
2006-02-13,32.439999,31.700001,26139300
2006-02-10,32.599998,32.099998,19628600
2006-02-09,33.360001,32.400002,25335200
2006-02-08,33.400002,32.509998,28112900
2006-02-07,33.099998,32.32,37236800
2006-02-06,33.950001,32.779999,23523100
2006-02-03,34.049999,33.259998,32639600
2006-02-02,35.099998,34.099998,18323500
2006-02-01,35.00,34.349998,43600400
2006-01-31,35.200001,34.310001,36538000
2006-01-30,35.23,34.880001,29030600
2006-01-27,35.27,34.66,24317400
2006-01-26,35.25,34.490002,28471400
2006-01-25,35.48,34.380001,23779200
2006-01-24,35.200001,34.509998,31667800
2006-01-23,34.400002,33.98,30887600
2006-01-20,34.66,33.209999,57644600
2006-01-19,35.84,34.240002,60913000
2006-01-18,36.16,34.740002,118556100
2006-01-17,40.389999,38.959999,41797000
2006-01-13,41.080002,39.619999,30960800
2006-01-12,41.990002,40.759998,18921700
2006-01-11,42.310001,41.720001,26191400
2006-01-10,43.34,42.34,16287200
2006-01-09,43.66,42.82,16266900
2006-01-06,43.57,42.799999,29418400
2006-01-05,41.73,40.849998,12829100
2006-01-04,41.900002,40.77,20549000
2006-01-03,41.220001,38.790001,24227700
2005-12-30,39.560001,39.049999,12233000
2005-12-29,40.349998,39.41,10116600
2005-12-28,40.48,39.77,11567900
2005-12-27,40.939999,39.849998,11672900
2005-12-23,41.099998,40.450001,5070200
2005-12-22,41.68,40.549999,9548300
2005-12-21,41.049999,40.349998,11626900
2005-12-20,41.360001,40.48,15269500
2005-12-19,42.889999,40.880001,18563700
2005-12-16,42.669998,41.75,21805000
2005-12-15,41.84,41.139999,20900800
2005-12-14,41.68,40.84,23034200
2005-12-13,41.400002,40.00,17264700
2005-12-12,40.540001,39.810001,9776300
2005-12-09,40.869999,40.200001,11116900
2005-12-08,40.540001,39.950001,12851600
2005-12-07,40.630001,39.57,15644900
2005-12-06,41.18,40.119999,16356800
2005-12-05,41.029999,40.369999,15389400
2005-12-02,41.849998,40.889999,14411400
2005-12-01,41.25,40.540001,20069600
2005-11-30,40.84,39.09,31608700
2005-11-29,41.59,39.82,28698200
2005-11-28,41.77,40.66,23190900
2005-11-25,42.84,41.939999,8253000
2005-11-23,43.450001,42.169998,21471000
2005-11-22,42.650002,41.650002,26389500
2005-11-21,42.98,41.209999,27915500
2005-11-18,42.41,41.290001,30747600
2005-11-17,42.50,40.029999,44796000
2005-11-16,40.07,37.860001,39464600
2005-11-15,38.610001,37.540001,11981600
2005-11-14,38.720001,37.959999,10112500
2005-11-11,39.049999,38.34,12234400
2005-11-10,38.75,37.52,13722400
2005-11-09,38.040001,37.43,12217600
2005-11-08,38.50,37.599998,14434400
2005-11-07,38.18,37.41,11652700
2005-11-04,37.990002,37.369999,11656100
2005-11-03,38.279999,37.330002,16880800
2005-11-02,38.040001,37.43,17886200
2005-11-01,38.709999,36.59,41932100
2005-10-31,37.27,35.599998,24867100
2005-10-28,35.919998,35.25,14123800
2005-10-27,35.66,35.299999,11605000
2005-10-26,35.75,34.970001,17125600
2005-10-25,35.380001,34.889999,14441100
2005-10-24,35.490002,34.939999,19591900
2005-10-21,36.330002,35.189999,28423400
2005-10-20,36.939999,35.049999,29267000
2005-10-19,35.939999,34.59,63254000
2005-10-18,34.759998,33.639999,35010300
2005-10-17,34.299999,33.799999,21994600
2005-10-14,33.619999,32.77,17425200
2005-10-13,33.849998,32.970001,16254600
2005-10-12,34.709999,33.91,16089600
2005-10-11,34.84,33.66,16504700
2005-10-10,34.900002,34.119999,15227800
2005-10-07,34.290001,33.970001,12253200
2005-10-06,34.299999,33.540001,21836100
2005-10-05,33.93,33.360001,14642000
2005-10-04,34.369999,33.509998,14331000
2005-10-03,34.119999,33.709999,13184500
2005-09-30,34.099998,33.560001,15697000
2005-09-29,33.700001,32.119999,22209100
2005-09-28,32.799999,32.27,11622800
2005-09-27,32.610001,32.169998,12246900
2005-09-26,32.549999,31.99,13548200
2005-09-23,32.25,31.75,14903700
2005-09-22,32.41,31.76,18259400
2005-09-21,33.099998,31.60,21896000
2005-09-20,33.110001,32.360001,14578900
2005-09-19,33.470001,32.25,15429900
2005-09-16,33.77,33.049999,20858300
2005-09-15,33.990002,33.50,10404800
2005-09-14,34.50,33.639999,15017400
2005-09-13,34.709999,33.73,19346600
2005-09-12,34.34,33.41,18580300
2005-09-09,33.599998,33.02,15247900
2005-09-08,33.93,33.200001,17464400
2005-09-07,34.259998,33.299999,12545300
2005-09-06,33.779999,33.18,12513300
2005-09-02,33.369999,33.099998,6849000
2005-09-01,33.509998,33.040001,11848500
2005-08-31,33.389999,32.990002,13035500
2005-08-30,33.669998,33.00,13496000
2005-08-29,33.779999,33.310001,11427600
2005-08-26,33.810001,33.380001,9833400
2005-08-25,33.619999,33.200001,12564900
2005-08-24,33.68,32.880001,23249500
2005-08-23,33.330002,32.650002,16912700
2005-08-22,34.099998,33.07,21054400
2005-08-19,34.470001,33.98,12810400
2005-08-18,34.73,34.119999,12154200
2005-08-17,34.73,34.23,10443700
2005-08-16,34.66,34.209999,11867100
2005-08-15,34.869999,34.490002,11244500
2005-08-12,34.880001,34.450001,13306100
2005-08-11,35.00,34.32,22391900
2005-08-10,34.77,34.00,18047900
2005-08-09,34.32,33.91,9987400
2005-08-08,34.18,33.66,13066200
2005-08-05,34.279999,33.490002,11873800
2005-08-04,34.599998,34.00,11143400
2005-08-03,34.68,33.73,18240600
2005-08-02,34.200001,33.389999,17581900
2005-08-01,33.689999,33.310001,12637100
2005-07-29,34.060001,33.34,16236100
2005-07-28,34.310001,33.98,11871600
2005-07-27,34.369999,33.950001,20497500
2005-07-26,34.299999,33.91,16819200
2005-07-25,34.080002,33.59,23252600
2005-07-22,33.77,33.169998,27561500
2005-07-21,33.759998,32.75,37778500
2005-07-20,34.349998,33.310001,82623300
2005-07-19,38.02,36.560001,32685500
2005-07-18,36.779999,36.369999,11019300
2005-07-15,37.16,36.50,12372200
2005-07-14,37.50,36.77,14722200
2005-07-13,36.98,36.41,16897500
2005-07-12,36.490002,35.939999,19665800
2005-07-11,35.810001,34.779999,20233000
2005-07-08,34.869999,34.25,15515400
2005-07-07,34.77,33.720001,16354300
2005-07-06,34.970001,34.029999,13585700
2005-07-05,35.080002,34.200001,16086700
2005-07-01,34.849998,34.220001,9861600
2005-06-30,35.169998,34.439999,16699500
2005-06-29,35.939999,34.880001,16481900
2005-06-28,36.240002,35.509998,13346200
2005-06-27,36.110001,35.200001,12044700
2005-06-24,36.400002,35.599998,13468200
2005-06-23,37.310001,36.200001,15547700
2005-06-22,37.32,36.84,12148100
2005-06-21,37.310001,36.360001,16219200
2005-06-20,36.84,35.790001,12753200
2005-06-17,36.98,36.119999,15952800
2005-06-16,36.740002,36.220001,12228700
2005-06-15,37.110001,35.91,22753900
2005-06-14,37.049999,36.43,12781200
2005-06-13,37.509998,36.529999,11586300
2005-06-10,37.50,36.32,14216900
2005-06-09,37.48,36.380001,18455100
2005-06-08,37.450001,36.32,20121100
2005-06-07,38.950001,37.32,22848300
2005-06-06,38.740002,37.75,12416000
2005-06-03,38.790001,37.599998,12813300
2005-06-02,38.709999,38.130001,13150700
2005-06-01,38.900002,37.169998,28153800
2005-05-31,37.349998,36.849998,12498300
2005-05-27,37.470001,36.950001,10256600
2005-05-26,37.189999,36.349998,15547700
2005-05-25,36.419998,36.060001,14995100
2005-05-24,37.099998,36.450001,17421300
2005-05-23,37.099998,36.040001,21616200
2005-05-20,36.639999,36.130001,13771900
2005-05-19,36.990002,36.110001,21267100
2005-05-18,36.580002,35.689999,23769000
2005-05-17,35.799999,35.139999,13178400
2005-05-16,35.50,34.740002,15473900
2005-05-13,35.349998,34.349998,15855900
2005-05-12,35.369999,34.540001,18906700
2005-05-11,34.880001,33.689999,19537100
2005-05-10,34.369999,33.860001,13227000
2005-05-09,34.650002,34.25,9991700
2005-05-06,35.080002,34.450001,14202200
2005-05-05,35.290001,34.43,16926300
2005-05-04,35.50,34.380001,23410900
2005-05-03,34.599998,33.900002,22042800
2005-05-02,34.849998,34.029999,13231500
2005-04-29,34.75,33.919998,15666100
2005-04-28,34.93,34.02,16159300
2005-04-27,35.139999,34.59,14861300
2005-04-26,35.419998,34.799999,17921200
2005-04-25,35.59,34.580002,23883600
2005-04-22,35.880001,34.50,31869800
2005-04-21,35.91,34.709999,27731600
2005-04-20,35.25,34.360001,50104400
2005-04-19,33.330002,32.419998,34158500
2005-04-18,33.09,32.400002,19201200
2005-04-15,33.41,32.290001,27008500
2005-04-14,34.200001,33.400002,19855300
2005-04-13,34.459999,33.400002,16886100
2005-04-12,34.50,33.740002,22681900
2005-04-11,35.09,34.540001,11758500
2005-04-08,35.139999,34.650002,11106300
2005-04-07,35.25,34.450001,20575000
2005-04-06,35.419998,34.119999,23574000
2005-04-05,35.400002,34.84,20275900
2005-04-04,35.27,33.75,27853300
2005-04-01,34.77,34.150002,27955400
2005-03-31,34.200001,33.200001,25390000
2005-03-30,33.599998,32.27,28267900
2005-03-29,32.84,31.790001,23544700
2005-03-28,32.50,32.099998,20624400
2005-03-24,32.09,31.41,23162000
2005-03-23,31.33,30.85,13917100
2005-03-22,31.98,30.860001,19570600
2005-03-21,31.77,30.98,18449400
2005-03-18,31.73,30.91,20796400
2005-03-17,31.98,31.540001,13760200
2005-03-16,32.349998,31.40,17952000
2005-03-15,32.279999,31.530001,20880800
2005-03-14,31.83,30.65,19762000
2005-03-11,32.209999,31.65,13364800
2005-03-10,32.560001,31.60,19381200
2005-03-09,33.150002,32.009998,21824400
2005-03-08,33.73,33.139999,17839300
2005-03-07,33.310001,32.360001,17679200
2005-03-04,32.57,31.76,17499800
2005-03-03,32.48,31.799999,17896100
2005-03-02,32.599998,31.75,15357200
2005-03-01,32.669998,32.049999,20222500
2005-02-28,33.77,31.620001,25266400
2005-02-25,31.959999,31.43,20114900
2005-02-24,31.49,30.299999,55457300
2005-02-23,32.919998,31.40,34757100
2005-02-22,33.82,32.66,18142600
2005-02-18,33.98,33.380001,12436100
2005-02-17,34.790001,33.759998,16203500
2005-02-16,34.82,33.75,22176200
2005-02-15,34.919998,33.810001,20391900
2005-02-14,34.41,33.779999,20065300
