Date,High,Low,Volume
2015-03-20,561.722529,559.052548,2616900
2015-03-19,560.802526,556.147548,1197300
2015-03-18,559.782578,547.002472,2134500
2015-03-17,553.802493,548.002468,1805500
2015-03-16,556.852484,546.002476,1641000
2015-03-13,558.402572,544.222448,1703600
2015-03-12,556.37253,550.462523,1389600
2015-03-11,558.142521,550.682486,1820800
2015-03-10,564.852512,554.732473,1792300
2015-03-09,570.272589,563.537504,1062100
2015-03-06,576.682625,566.762597,1659100
2015-03-05,577.912621,573.412548,1389600
2015-03-04,577.112576,568.012607,1876800
2015-03-03,575.392649,566.522559,1704800
2015-03-02,572.152623,558.752531,2129600
2015-02-27,564.712602,552.902503,2410200
2015-02-26,556.142529,541.502464,2311500
2015-02-25,546.22244,535.447406,1826000
2015-02-24,536.792403,528.252381,1005100
2015-02-23,536.441465,529.412361,1457900
2015-02-20,543.75247,535.802444,1444400
2015-02-19,543.11247,538.012424,989100
2015-02-18,545.492471,537.512456,1453100
2015-02-17,550.00246,541.092465,1616800
2015-02-13,549.912491,543.132484,1900300
2015-02-12,544.822482,534.675391,1620200
2015-02-11,538.452473,533.380397,1377800
2015-02-10,537.702431,526.922378,1749900
2015-02-09,532.002411,526.022388,1267800
2015-02-06,537.202463,526.412373,1749400
2015-02-05,528.502395,522.092359,1849800
2015-02-04,532.67442,521.272361,1663700
2015-02-03,533.40243,523.262377,2038700
2015-02-02,533.002407,518.552316,2849800
2015-01-30,539.872444,515.522339,5606400
2015-01-29,511.092313,501.202274,4186400
2015-01-28,522.992349,510.002318,1683800
2015-01-27,530.702398,518.192381,1904000
2015-01-26,539.002444,529.672413,1543700
2015-01-23,542.172453,533.002407,2281700
2015-01-22,536.332463,519.702382,2676900
2015-01-21,519.282407,506.202315,2268700
2015-01-20,512.502307,506.018277,2227900
2015-01-16,508.1923,500.002267,2298300
2015-01-15,505.682273,497.762267,2715800
2015-01-14,503.232286,493.002234,2235700
2015-01-13,502.982302,492.392254,2370500
2015-01-12,495.978261,487.562205,2322400
2015-01-09,504.922285,494.792239,2069400
2015-01-08,503.4823,491.002212,3353600
2015-01-07,507.246285,499.652247,2065100
2015-01-06,516.177334,501.052266,2899900
2015-01-05,524.332389,513.062315,2059800
2015-01-02,531.272443,524.102327,1447600
2014-12-31,532.602384,525.802363,1368200
2014-12-30,531.152424,527.132366,876300
2014-12-29,535.482414,530.013375,2278500
2014-12-26,534.252417,527.312364,1036000
2014-12-24,531.761394,527.022384,705900
2014-12-23,534.56241,526.292354,2197600
2014-12-22,526.462376,516.082347,2723800
2014-12-19,517.722342,506.91331,3690200
2014-12-18,513.872306,504.70229,2926700
2014-12-17,507.002299,496.812244,2883200
2014-12-16,513.052308,489.00222,3964300
2014-12-15,523.102331,513.272333,2813400
2014-12-12,528.502395,518.662298,1994600
2014-12-11,533.922411,527.102376,1610800
2014-12-10,536.332463,525.562386,1712300
2014-12-09,534.192438,520.502366,1871300
2014-12-08,531.002415,523.792334,2329400
2014-12-05,532.892425,524.282386,2565600
2014-12-04,537.342434,528.592424,1392100
2014-12-03,535.998416,529.262414,1278000
2014-12-02,535.502427,529.802408,1525800
2014-12-01,541.412434,531.862379,2115400
2014-11-28,542.002431,536.602429,1148300
2014-11-26,541.552406,537.044437,1523000
2014-11-25,543.98241,538.60444,1789100
2014-11-24,542.702471,535.622446,1706000
2014-11-21,542.142464,536.562402,2223700
2014-11-20,535.112381,531.082408,1562000
2014-11-19,538.242425,530.082412,1391600
2014-11-18,541.942452,534.172425,1962700
2014-11-17,543.792436,534.063361,1725800
2014-11-14,546.682442,542.152501,1289200
2014-11-13,549.802448,543.482442,1339400
2014-11-12,550.462523,545.172441,1129400
2014-11-11,551.942473,546.302493,965500
2014-11-10,549.592522,541.022449,1134600
2014-11-07,546.212525,538.672437,1633800
2014-11-06,546.887472,540.972385,1333300
2014-11-05,556.802481,544.052426,2032300
2014-11-04,555.502529,549.302481,1244200
2014-11-03,557.902544,553.23251,1382300
2014-10-31,559.572529,554.752486,2035100
2014-10-30,552.802497,543.512493,1455500
2014-10-29,554.19254,546.982459,1770500
2014-10-28,548.98245,541.622422,1271000
2014-10-27,544.412422,537.032441,1185300
2014-10-24,544.882461,535.792407,1973100
2014-10-23,547.222436,535.852386,2348800
2014-10-22,539.802428,528.802351,2919300
2014-10-21,526.792383,519.112324,2336300
2014-10-20,521.762353,508.102301,2607500
2014-10-17,530.982402,508.532313,5539400
2014-10-16,529.432374,515.002358,3708600
2014-10-15,532.802396,518.302363,3719400
2014-10-14,547.192507,533.172368,2222600
2014-10-13,549.502492,533.102413,2581700
2014-10-10,565.132577,544.052426,3081900
2014-10-09,571.492549,559.062524,2524800
2014-10-08,573.882587,557.492484,1990900
2014-10-07,575.27263,563.742534,1911300
2014-10-06,581.002639,574.442595,1214600
2014-10-03,577.227576,572.502582,1141700
2014-10-02,571.912585,563.322559,1178400
2014-10-01,577.582615,567.01255,1445500
2014-09-30,579.852634,572.852541,1621700
2014-09-29,578.192625,571.172579,1282400
2014-09-26,579.2526,574.662558,1443700
2014-09-25,587.982658,574.182604,1926000
2014-09-24,589.632691,580.522624,1728100
2014-09-23,586.852606,581.002639,1471400
2014-09-22,593.951665,583.462694,1689500
2014-09-19,596.482654,589.502696,3736600
2014-09-18,589.542661,585.002622,1444600
2014-09-17,587.522656,578.777665,1692800
2014-09-16,581.502606,572.662566,1480400
2014-09-15,574.952599,568.212618,1597600
2014-09-12,581.642639,574.462608,1601700
2014-09-11,581.812599,576.262588,1221000
2014-09-10,583.502659,576.942615,977400
2014-09-09,589.002667,580.002643,1287200
2014-09-08,591.772715,586.302635,1431000
2014-09-05,586.55265,581.952632,1632400
2014-09-04,586.00268,579.222611,1458200
2014-09-03,582.992655,575.002602,1215100
2014-09-02,577.832629,571.192593,1578400
2014-08-29,572.04258,567.07155,1083800
2014-08-28,573.252563,567.102518,1292900
2014-08-27,578.492581,570.105627,1703400
2014-08-26,581.802623,576.582619,1639700
